id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME
1067,2023-02-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1005,2023-02-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-02-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1079,2023-02-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1023,2023-02-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1086,2023-02-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1076,2023-02-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1096,2023-02-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1020,2023-02-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1064,2023-02-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1055,2023-02-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1014,2023-02-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1010,2023-02-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1049,2023-02-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1100,2023-02-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1080,2023-03-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1092,2023-03-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1073,2023-03-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1010,2023-03-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1028,2023-03-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1080,2023-03-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1070,2023-03-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1083,2023-03-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1060,2023-03-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1051,2023-03-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1100,2023-03-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1006,2023-03-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1042,2023-03-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1060,2023-03-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1098,2023-03-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1000,2023-03-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1028,2023-03-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1082,2023-03-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1057,2023-03-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1053,2023-03-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1022,2023-03-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1017,2023-03-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1041,2023-03-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1067,2023-03-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1080,2023-03-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1006,2023-03-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1008,2023-03-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1020,2023-03-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1100,2023-03-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1050,2023-03-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1095,2023-03-31,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1057,2023-04-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1029,2023-04-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1096,2023-04-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1027,2023-04-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1033,2023-04-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-04-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1056,2023-04-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1052,2023-04-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1082,2023-04-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1100,2023-04-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1005,2023-04-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1065,2023-04-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1049,2023-04-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1003,2023-04-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1020,2023-04-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1068,2023-04-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1058,2023-04-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1012,2023-04-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1003,2023-04-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1054,2023-04-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-04-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1039,2023-04-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1071,2023-04-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1084,2023-04-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1096,2023-04-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1087,2023-04-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1000,2023-04-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1051,2023-04-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1024,2023-04-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1061,2023-04-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1023,2023-05-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1063,2023-05-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1057,2023-05-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1007,2023-05-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1000,2023-05-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1078,2023-05-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1086,2023-05-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1094,2023-05-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-05-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1065,2023-05-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1051,2023-05-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1069,2023-05-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1029,2023-05-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1068,2023-05-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1072,2023-05-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1053,2023-05-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1092,2023-05-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1077,2023-05-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1000,2023-05-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1033,2023-05-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-05-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1024,2023-05-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1075,2023-05-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1040,2023-05-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1072,2023-05-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1042,2023-05-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1085,2023-05-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1058,2023-05-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1098,2023-05-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1094,2023-05-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1000,2023-05-31,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1043,2023-06-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1089,2023-06-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1009,2023-06-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1003,2023-06-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1033,2023-06-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1034,2023-06-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1071,2023-06-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1034,2023-06-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1007,2023-06-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1094,2023-06-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1011,2023-06-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-06-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1040,2023-06-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1089,2023-06-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1077,2023-06-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1081,2023-06-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1061,2023-06-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1086,2023-06-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1075,2023-06-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1091,2023-06-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1044,2023-06-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1046,2023-06-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-06-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1020,2023-06-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1005,2023-06-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1098,2023-06-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1047,2023-06-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1060,2023-06-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1030,2023-06-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1029,2023-06-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1046,2023-07-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1040,2023-07-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1099,2023-07-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1070,2023-07-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1019,2023-07-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1081,2023-07-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1018,2023-07-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-07-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1097,2023-07-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1096,2023-07-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1072,2023-07-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1084,2023-07-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-07-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1042,2023-07-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1011,2023-07-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1027,2023-07-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1088,2023-07-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1090,2023-07-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1015,2023-07-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1022,2023-07-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1083,2023-07-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1016,2023-07-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1012,2023-07-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1013,2023-07-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1002,2023-07-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1002,2023-07-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1001,2023-07-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1008,2023-07-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1076,2023-07-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1046,2023-07-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1037,2023-07-31,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1083,2023-08-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1043,2023-08-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1094,2023-08-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1094,2023-08-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1023,2023-08-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1035,2023-08-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1002,2023-08-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1066,2023-08-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1045,2023-08-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1003,2023-08-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1037,2023-08-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1091,2023-08-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1005,2023-08-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1017,2023-08-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1085,2023-08-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1044,2023-08-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1001,2023-08-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-08-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1037,2023-08-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1096,2023-08-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1072,2023-08-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1010,2023-08-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1055,2023-08-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1023,2023-08-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1053,2023-08-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1005,2023-08-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1010,2023-08-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1012,2023-08-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1040,2023-08-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1081,2023-08-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1072,2023-08-31,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1095,2023-09-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
