date,shelter,capacity_actual_bed,capacity_funding_bed,occupied_bed,unoccupied_beds,unavailable_beds,capacity_actual_room,capacity_funding_room,occupied_rooms,unoccupied_rooms,unavailable_rooms,occupancy_rate_bed,occupancy_rate_rooms,service_user_count
2023-06-05,Shelter 2,125,144,30,95,19,106,143,20,86,37,0.24,0.18867924528301888,50
2023-06-06,Shelter 2,117,145,21,96,28,123,150,22,101,27,0.1794871794871795,0.17886178861788618,43
2023-06-07,Shelter 2,117,142,30,87,25,117,149,16,101,32,0.2564102564102564,0.13675213675213677,46
2023-06-08,Shelter 2,103,140,35,68,37,127,150,26,101,23,0.33980582524271846,0.2047244094488189,61
2023-06-09,Shelter 2,123,146,28,95,23,103,146,14,89,43,0.22764227642276422,0.13592233009708737,42
2023-06-10,Shelter 2,130,150,27,103,20,122,149,26,96,27,0.2076923076923077,0.21311475409836064,53
2023-06-11,Shelter 2,103,140,37,66,37,111,143,20,91,32,0.3592233009708738,0.18018018018018017,57
2023-06-12,Shelter 2,138,146,26,112,8,129,141,23,106,12,0.18840579710144928,0.17829457364341086,49
2023-06-13,Shelter 2,136,143,39,97,7,107,143,26,81,36,0.2867647058823529,0.24299065420560748,65
2023-06-14,Shelter 2,123,143,31,92,20,110,143,27,83,33,0.25203252032520324,0.24545454545454545,58
2023-06-15,Shelter 2,102,148,36,66,46,113,141,15,98,28,0.35294117647058826,0.13274336283185842,51
2023-06-16,Shelter 2,130,150,42,88,20,102,146,19,83,44,0.3230769230769231,0.18627450980392157,61
2023-06-17,Shelter 2,110,147,27,83,37,104,142,15,89,38,0.24545454545454545,0.14423076923076922,42
2023-06-18,Shelter 2,104,144,30,74,40,105,140,20,85,35,0.28846153846153844,0.19047619047619047,50
2023-06-19,Shelter 2,130,141,33,97,11,138,144,26,112,6,0.25384615384615383,0.18840579710144928,59
2023-06-20,Shelter 2,118,146,27,91,28,101,141,23,78,40,0.2288135593220339,0.22772277227722773,50
2023-06-21,Shelter 2,129,145,23,106,16,101,149,21,80,48,0.17829457364341086,0.2079207920792079,44
2023-06-22,Shelter 2,127,146,30,97,19,136,143,26,110,7,0.23622047244094488,0.19117647058823528,56
2023-06-23,Shelter 2,135,142,32,103,7,106,149,18,88,43,0.23703703703703705,0.16981132075471697,50
2023-06-24,Shelter 2,113,144,19,94,31,100,141,20,80,41,0.168141592920354,0.2,39
2023-06-25,Shelter 2,130,145,26,104,15,115,143,16,99,28,0.2,0.1391304347826087,42
2023-06-26,Shelter 2,112,140,33,79,28,131,143,21,110,12,0.29464285714285715,0.16030534351145037,54
2023-06-27,Shelter 2,102,149,26,76,47,107,142,18,89,35,0.2549019607843137,0.16822429906542055,44
2023-06-28,Shelter 2,124,142,27,97,18,119,148,25,94,29,0.21774193548387097,0.21008403361344538,52
2023-06-29,Shelter 2,109,149,33,76,40,106,145,25,81,39,0.30275229357798167,0.2358490566037736,58
2023-06-30,Shelter 2,110,147,26,84,37,132,142,20,112,10,0.23636363636363636,0.15151515151515152,46
2023-07-01,Shelter 2,116,141,27,89,25,127,148,19,108,21,0.23275862068965517,0.14960629921259844,46
2023-07-02,Shelter 2,106,147,31,75,41,125,140,29,96,15,0.29245283018867924,0.232,60
2023-07-03,Shelter 2,126,150,33,93,24,109,142,20,89,33,0.2619047619047619,0.1834862385321101,53
2023-07-04,Shelter 2,127,143,20,107,16,108,150,19,89,42,0.15748031496062992,0.17592592592592593,39
2023-07-05,Shelter 2,102,148,39,63,46,131,149,20,111,18,0.38235294117647056,0.15267175572519084,59
2023-07-06,Shelter 2,122,146,23,99,24,107,142,15,92,35,0.1885245901639344,0.14018691588785046,38
2023-07-07,Shelter 2,124,144,28,96,20,136,145,23,113,9,0.22580645161290322,0.16911764705882354,51
2023-07-08,Shelter 2,132,147,37,95,15,125,140,23,102,15,0.2803030303030303,0.184,60
2023-07-09,Shelter 2,102,142,27,75,40,119,149,23,96,30,0.2647058823529412,0.19327731092436976,50
2023-07-10,Shelter 2,114,143,26,88,29,113,141,18,95,28,0.22807017543859648,0.1592920353982301,44
2023-07-11,Shelter 2,124,144,41,83,20,101,150,22,79,49,0.33064516129032256,0.21782178217821782,63
2023-07-12,Shelter 2,101,144,36,65,43,111,149,18,93,38,0.3564356435643564,0.16216216216216217,54
2023-07-13,Shelter 2,131,144,30,101,13,102,143,21,81,41,0.22900763358778625,0.20588235294117646,51
2023-07-14,Shelter 2,111,143,30,81,32,138,150,23,115,12,0.2702702702702703,0.16666666666666666,53
2023-07-15,Shelter 2,129,143,30,99,14,103,144,24,79,41,0.23255813953488372,0.23300970873786409,54
2023-07-16,Shelter 2,117,143,29,88,26,119,149,21,98,30,0.24786324786324787,0.17647058823529413,50
2023-07-17,Shelter 2,139,150,31,108,11,136,150,26,110,14,0.22302158273381295,0.19117647058823528,57
2023-07-18,Shelter 2,124,142,29,95,18,135,140,29,106,5,0.23387096774193547,0.21481481481481482,58
2023-07-19,Shelter 2,103,150,33,70,47,118,147,19,99,29,0.32038834951456313,0.16101694915254236,52
2023-07-20,Shelter 2,134,145,29,105,11,107,145,24,83,38,0.21641791044776118,0.22429906542056074,53
2023-07-21,Shelter 2,104,141,38,66,37,119,144,22,97,25,0.36538461538461536,0.18487394957983194,60
2023-07-22,Shelter 2,123,141,31,92,18,116,147,17,99,31,0.25203252032520324,0.14655172413793102,48
2023-07-23,Shelter 2,124,144,31,93,20,138,149,25,113,11,0.25,0.18115942028985507,56
2023-07-24,Shelter 2,126,143,25,101,17,125,142,24,101,17,0.1984126984126984,0.192,49
2023-07-25,Shelter 2,112,144,25,87,32,138,150,20,118,12,0.22321428571428573,0.14492753623188406,45
2023-07-26,Shelter 2,120,145,39,81,25,124,150,15,109,26,0.325,0.12096774193548387,54
2023-07-27,Shelter 2,124,148,25,99,24,112,140,15,97,28,0.20161290322580644,0.13392857142857142,40
2023-07-28,Shelter 2,128,146,31,97,18,121,144,17,104,23,0.2421875,0.14049586776859505,48
2023-07-29,Shelter 2,113,146,29,84,33,105,142,34,71,37,0.25663716814159293,0.3238095238095238,63
2023-07-30,Shelter 2,128,144,37,91,16,122,150,18,104,28,0.2890625,0.14754098360655737,55
2023-07-31,Shelter 2,134,150,24,110,16,123,144,22,101,21,0.1791044776119403,0.17886178861788618,46
2023-08-01,Shelter 2,113,143,32,81,30,108,147,23,85,39,0.2831858407079646,0.21296296296296297,55
2023-08-02,Shelter 2,108,144,35,73,36,132,146,17,115,14,0.32407407407407407,0.12878787878787878,52
2023-08-03,Shelter 2,121,141,33,88,20,128,149,25,103,21,0.2727272727272727,0.1953125,58
2023-08-04,Shelter 2,109,143,32,77,34,137,141,27,110,4,0.29357798165137616,0.19708029197080293,59
2023-08-05,Shelter 2,135,144,34,101,9,136,150,18,118,14,0.2518518518518518,0.1323529411764706,52
2023-08-06,Shelter 2,106,145,37,69,39,134,142,14,120,8,0.3490566037735849,0.1044776119402985,51
2023-08-07,Shelter 2,136,143,33,103,7,130,149,22,108,19,0.2426470588235294,0.16923076923076924,55
2023-08-08,Shelter 2,116,149,30,86,33,117,147,24,93,30,0.25862068965517243,0.20512820512820512,54
2023-08-09,Shelter 2,138,140,30,108,2,112,147,20,92,35,0.21739130434782608,0.17857142857142858,50
2023-08-10,Shelter 2,109,142,33,76,33,107,144,15,92,37,0.30275229357798167,0.14018691588785046,48
2023-08-11,Shelter 2,139,147,31,108,8,137,145,18,119,8,0.22302158273381295,0.13138686131386862,49
2023-08-12,Shelter 2,124,144,37,87,20,101,144,22,79,43,0.29838709677419356,0.21782178217821782,59
2023-08-13,Shelter 2,116,144,21,95,28,119,149,21,98,30,0.1810344827586207,0.17647058823529413,42
2023-08-14,Shelter 2,101,148,28,73,47,104,149,20,84,45,0.27722772277227725,0.19230769230769232,48
2023-08-15,Shelter 2,121,146,24,97,25,138,142,22,116,4,0.19834710743801653,0.15942028985507245,46
2023-08-16,Shelter 2,121,140,30,91,19,126,143,31,95,17,0.24793388429752067,0.24603174603174602,61
2023-08-17,Shelter 2,104,149,38,66,45,118,148,22,96,30,0.36538461538461536,0.1864406779661017,60
2023-08-18,Shelter 2,134,149,23,111,15,133,144,19,114,11,0.17164179104477612,0.14285714285714285,42
2023-08-19,Shelter 2,123,146,23,100,23,104,148,35,69,44,0.18699186991869918,0.33653846153846156,58
2023-08-20,Shelter 2,139,150,32,107,11,120,141,16,104,21,0.2302158273381295,0.13333333333333333,48
2023-08-21,Shelter 2,138,144,39,99,6,135,150,12,123,15,0.2826086956521739,0.08888888888888889,51
2023-08-22,Shelter 2,106,145,32,74,39,110,146,24,86,36,0.3018867924528302,0.21818181818181817,56
2023-08-23,Shelter 2,123,148,53,70,25,137,140,22,115,3,0.43089430894308944,0.16058394160583941,75
2023-08-24,Shelter 2,123,148,42,81,25,128,149,15,113,21,0.34146341463414637,0.1171875,57
2023-08-25,Shelter 2,127,140,33,94,13,138,143,22,116,5,0.25984251968503935,0.15942028985507245,55
2023-08-26,Shelter 2,136,146,35,101,10,133,144,23,110,11,0.25735294117647056,0.17293233082706766,58
2023-08-27,Shelter 2,105,143,24,81,38,125,148,13,112,23,0.22857142857142856,0.104,37
2023-08-28,Shelter 2,120,141,20,100,21,123,148,14,109,25,0.16666666666666666,0.11382113821138211,34
2023-08-29,Shelter 2,122,144,24,98,22,129,149,20,109,20,0.19672131147540983,0.15503875968992248,44
2023-08-30,Shelter 2,117,145,29,88,28,126,143,17,109,17,0.24786324786324787,0.1349206349206349,46
2023-08-31,Shelter 2,111,150,29,82,39,133,150,19,114,17,0.26126126126126126,0.14285714285714285,48
2023-09-01,Shelter 2,134,140,32,102,6,127,140,19,108,13,0.23880597014925373,0.14960629921259844,51
2023-09-02,Shelter 2,104,149,33,71,45,139,147,13,126,8,0.3173076923076923,0.09352517985611511,46
2023-09-03,Shelter 2,122,144,25,97,22,100,140,27,73,40,0.20491803278688525,0.27,52
2023-09-04,Shelter 2,110,148,14,96,38,117,142,16,101,25,0.12727272727272726,0.13675213675213677,30
2023-09-05,Shelter 2,112,141,30,82,29,122,149,16,106,27,0.26785714285714285,0.13114754098360656,46
2023-09-06,Shelter 2,111,145,25,86,34,104,149,20,84,45,0.22522522522522523,0.19230769230769232,45
2023-09-07,Shelter 2,133,149,29,104,16,122,141,21,101,19,0.21804511278195488,0.1721311475409836,50
2023-09-08,Shelter 2,129,141,28,101,12,114,143,9,105,29,0.21705426356589147,0.07894736842105263,37
2023-09-09,Shelter 2,120,149,25,95,29,124,142,19,105,18,0.20833333333333334,0.1532258064516129,44
2023-09-10,Shelter 2,128,149,17,111,21,131,145,17,114,14,0.1328125,0.1297709923664122,34
2023-09-11,Shelter 2,127,146,28,99,19,122,142,11,111,20,0.2204724409448819,0.09016393442622951,39
2023-09-12,Shelter 2,103,147,33,70,44,109,150,17,92,41,0.32038834951456313,0.1559633027522936,50
2023-09-13,Shelter 2,123,149,27,96,26,100,150,23,77,50,0.21951219512195122,0.23,50
2023-09-14,Shelter 2,116,146,31,85,30,111,148,20,91,37,0.2672413793103448,0.18018018018018017,51
2023-09-15,Shelter 2,108,150,38,70,42,111,147,17,94,36,0.35185185185185186,0.15315315315315314,55
2023-09-16,Shelter 2,114,146,35,79,32,108,140,20,88,32,0.30701754385964913,0.18518518518518517,55
2023-09-17,Shelter 2,127,144,29,98,17,135,148,23,112,13,0.2283464566929134,0.17037037037037037,52
2023-09-18,Shelter 2,106,150,35,71,44,105,150,25,80,45,0.330188679245283,0.23809523809523808,60
2023-09-19,Shelter 2,136,141,28,108,5,131,148,15,116,17,0.20588235294117646,0.11450381679389313,43
2023-09-20,Shelter 2,117,146,29,88,29,130,147,21,109,17,0.24786324786324787,0.16153846153846155,50
2023-09-21,Shelter 2,132,148,34,98,16,115,147,28,87,32,0.25757575757575757,0.24347826086956523,62
2023-09-22,Shelter 2,127,142,22,105,15,124,141,19,105,17,0.1732283464566929,0.1532258064516129,41
2023-09-23,Shelter 2,110,145,32,78,35,112,140,17,95,28,0.2909090909090909,0.15178571428571427,49
2023-09-24,Shelter 2,112,143,34,78,31,125,146,26,99,21,0.30357142857142855,0.208,60
2023-09-25,Shelter 2,107,140,25,82,33,135,147,13,122,12,0.2336448598130841,0.0962962962962963,38
2023-09-26,Shelter 2,113,148,34,79,35,130,147,18,112,17,0.3008849557522124,0.13846153846153847,52
2023-09-27,Shelter 2,103,144,35,68,41,105,140,23,82,35,0.33980582524271846,0.21904761904761905,58
2023-09-28,Shelter 2,133,144,25,108,11,122,142,21,101,20,0.18796992481203006,0.1721311475409836,46
2023-09-29,Shelter 2,127,144,25,102,17,111,143,25,86,32,0.1968503937007874,0.22522522522522523,50
2023-09-30,Shelter 2,110,140,29,81,30,106,148,22,84,42,0.2636363636363636,0.20754716981132076,51
2023-10-01,Shelter 2,101,144,25,76,43,139,147,28,111,8,0.24752475247524752,0.2014388489208633,53
2023-10-02,Shelter 2,103,143,27,76,40,110,149,18,92,39,0.2621359223300971,0.16363636363636364,45
2023-10-03,Shelter 2,116,142,24,92,26,117,147,13,104,30,0.20689655172413793,0.1111111111111111,37
2023-10-04,Shelter 2,137,144,39,98,7,114,144,20,94,30,0.2846715328467153,0.17543859649122806,59
2023-10-05,Shelter 2,119,146,30,89,27,103,146,14,89,43,0.25210084033613445,0.13592233009708737,44
2023-10-06,Shelter 2,131,148,28,103,17,136,142,23,113,6,0.21374045801526717,0.16911764705882354,51
2023-10-07,Shelter 2,115,142,38,77,27,127,140,21,106,13,0.33043478260869563,0.16535433070866143,59
2023-10-08,Shelter 2,108,143,29,79,35,112,150,23,89,38,0.26851851851851855,0.20535714285714285,52
2023-10-09,Shelter 2,108,140,23,85,32,140,150,23,117,10,0.21296296296296297,0.16428571428571428,46
2023-10-10,Shelter 2,109,143,28,81,34,118,142,22,96,24,0.25688073394495414,0.1864406779661017,50
2023-10-11,Shelter 2,131,142,31,100,11,125,144,17,108,19,0.2366412213740458,0.136,48
2023-10-12,Shelter 2,120,144,24,96,24,129,149,17,112,20,0.2,0.13178294573643412,41
2023-10-13,Shelter 2,134,146,28,106,12,106,144,15,91,38,0.208955223880597,0.14150943396226415,43
2023-10-14,Shelter 2,118,143,34,84,25,128,144,18,110,16,0.288135593220339,0.140625,52
2023-10-15,Shelter 2,138,148,24,114,10,129,145,21,108,16,0.17391304347826086,0.16279069767441862,45
2023-10-16,Shelter 2,114,150,24,90,36,116,147,19,97,31,0.21052631578947367,0.16379310344827586,43
2023-10-17,Shelter 2,103,150,23,80,47,121,149,31,90,28,0.22330097087378642,0.256198347107438,54
2023-10-18,Shelter 2,117,145,32,85,28,111,148,26,85,37,0.27350427350427353,0.23423423423423423,58
2023-10-19,Shelter 2,134,149,30,104,15,113,141,20,93,28,0.22388059701492538,0.17699115044247787,50
2023-10-20,Shelter 2,105,144,30,75,39,130,149,24,106,19,0.2857142857142857,0.18461538461538463,54
2023-10-21,Shelter 2,131,144,24,107,13,132,142,28,104,10,0.183206106870229,0.21212121212121213,52
2023-10-22,Shelter 2,106,141,32,74,35,114,148,20,94,34,0.3018867924528302,0.17543859649122806,52
2023-10-23,Shelter 2,112,147,29,83,35,106,150,25,81,44,0.25892857142857145,0.2358490566037736,54
2023-10-24,Shelter 2,136,145,25,111,9,128,141,26,102,13,0.18382352941176472,0.203125,51
2023-10-25,Shelter 2,134,145,27,107,11,113,147,15,98,34,0.20149253731343283,0.13274336283185842,42
2023-10-26,Shelter 2,102,143,24,78,41,126,143,21,105,17,0.23529411764705882,0.16666666666666666,45
2023-10-27,Shelter 2,127,149,40,87,22,117,144,22,95,27,0.31496062992125984,0.18803418803418803,62
2023-10-28,Shelter 2,131,146,38,93,15,100,150,23,77,50,0.2900763358778626,0.23,61
2023-10-29,Shelter 2,100,143,32,68,43,102,144,19,83,42,0.32,0.18627450980392157,51
2023-10-30,Shelter 2,113,146,32,81,33,140,147,15,125,7,0.2831858407079646,0.10714285714285714,47
2023-10-31,Shelter 2,109,140,32,77,31,105,150,18,87,45,0.29357798165137616,0.17142857142857143,50
2023-11-01,Shelter 2,131,148,31,100,17,115,140,23,92,25,0.2366412213740458,0.2,54
2023-11-02,Shelter 2,136,140,29,107,4,127,145,14,113,18,0.21323529411764705,0.11023622047244094,43
2023-11-03,Shelter 2,126,144,30,96,18,111,148,17,94,37,0.23809523809523808,0.15315315315315314,47
2023-11-04,Shelter 2,105,147,36,69,42,105,140,21,84,35,0.34285714285714286,0.2,57
2023-11-05,Shelter 2,128,141,26,102,13,133,142,20,113,9,0.203125,0.15037593984962405,46
2023-11-06,Shelter 2,126,149,31,95,23,110,144,18,92,34,0.24603174603174602,0.16363636363636364,49
2023-11-07,Shelter 2,120,150,29,91,30,116,143,24,92,27,0.24166666666666667,0.20689655172413793,53
2023-11-08,Shelter 2,130,150,36,94,20,133,145,25,108,12,0.27692307692307694,0.18796992481203006,61
2023-11-09,Shelter 2,136,144,28,108,8,116,149,26,90,33,0.20588235294117646,0.22413793103448276,54
2023-11-10,Shelter 2,136,149,30,106,13,126,148,16,110,22,0.22058823529411764,0.12698412698412698,46
2023-11-11,Shelter 2,132,148,43,89,16,115,141,28,87,26,0.32575757575757575,0.24347826086956523,71
2023-11-12,Shelter 2,116,143,21,95,27,101,146,16,85,45,0.1810344827586207,0.15841584158415842,37
2023-11-13,Shelter 2,101,149,25,76,48,131,147,11,120,16,0.24752475247524752,0.08396946564885496,36
2023-11-14,Shelter 2,132,144,38,94,12,138,146,23,115,8,0.2878787878787879,0.16666666666666666,61
2023-11-15,Shelter 2,130,150,29,101,20,125,147,19,106,22,0.2230769230769231,0.152,48
2023-11-16,Shelter 2,114,140,24,90,26,136,147,16,120,11,0.21052631578947367,0.11764705882352941,40
2023-11-17,Shelter 2,134,149,25,109,15,103,146,20,83,43,0.1865671641791045,0.1941747572815534,45
2023-11-18,Shelter 2,128,143,29,99,15,121,143,21,100,22,0.2265625,0.17355371900826447,50
2023-11-19,Shelter 2,112,147,35,77,35,100,140,20,80,40,0.3125,0.2,55
2023-11-20,Shelter 2,140,147,31,109,7,102,150,14,88,48,0.22142857142857142,0.13725490196078433,45
2023-11-21,Shelter 2,110,142,30,80,32,113,148,21,92,35,0.2727272727272727,0.18584070796460178,51
2023-11-22,Shelter 2,138,146,28,110,8,123,140,19,104,17,0.2028985507246377,0.15447154471544716,47
2023-11-23,Shelter 2,139,142,31,108,3,132,149,18,114,17,0.22302158273381295,0.13636363636363635,49
2023-11-24,Shelter 2,113,140,21,92,27,129,147,19,110,18,0.18584070796460178,0.14728682170542637,40
2023-11-25,Shelter 2,116,150,36,80,34,131,148,15,116,17,0.3103448275862069,0.11450381679389313,51
2023-11-26,Shelter 2,114,146,32,82,32,125,142,23,102,17,0.2807017543859649,0.184,55
2023-11-27,Shelter 2,138,141,35,103,3,127,144,21,106,17,0.2536231884057971,0.16535433070866143,56
2023-11-28,Shelter 2,132,140,33,99,8,113,149,14,99,36,0.25,0.12389380530973451,47
2023-11-29,Shelter 2,125,140,32,93,15,100,145,17,83,45,0.256,0.17,49
2023-11-30,Shelter 2,119,145,25,94,26,133,148,23,110,15,0.21008403361344538,0.17293233082706766,48
2023-12-01,Shelter 2,136,146,39,97,10,129,141,17,112,12,0.2867647058823529,0.13178294573643412,56
2023-12-02,Shelter 2,100,144,35,65,44,138,141,15,123,3,0.35,0.10869565217391304,50
2023-12-03,Shelter 2,121,150,30,91,29,128,149,17,111,21,0.24793388429752067,0.1328125,47
2023-12-04,Shelter 2,140,143,26,114,3,108,149,24,84,41,0.18571428571428572,0.2222222222222222,50
2023-12-05,Shelter 2,111,142,25,86,31,121,147,24,97,26,0.22522522522522523,0.19834710743801653,49
2023-12-06,Shelter 2,115,140,35,80,25,136,143,18,118,7,0.30434782608695654,0.1323529411764706,53
2023-12-07,Shelter 2,140,148,28,112,8,106,142,19,87,36,0.2,0.1792452830188679,47
2023-12-08,Shelter 2,134,143,34,100,9,136,148,22,114,12,0.2537313432835821,0.16176470588235295,56
2023-12-09,Shelter 2,102,144,35,67,42,117,147,20,97,30,0.3431372549019608,0.17094017094017094,55
2023-12-10,Shelter 2,124,141,26,98,17,117,144,24,93,27,0.20967741935483872,0.20512820512820512,50
2023-12-11,Shelter 2,106,147,34,72,41,100,145,22,78,45,0.32075471698113206,0.22,56
2023-12-12,Shelter 2,100,142,32,68,42,115,149,20,95,34,0.32,0.17391304347826086,52
2023-12-13,Shelter 2,107,146,26,81,39,122,143,18,104,21,0.24299065420560748,0.14754098360655737,44
2023-12-14,Shelter 2,129,150,36,93,21,121,144,20,101,23,0.27906976744186046,0.1652892561983471,56
2023-12-15,Shelter 2,132,141,32,100,9,140,140,24,116,0,0.24242424242424243,0.17142857142857143,56
2023-12-16,Shelter 2,110,140,30,80,30,127,150,29,98,23,0.2727272727272727,0.2283464566929134,59
2023-12-17,Shelter 2,136,140,21,115,4,138,142,21,117,4,0.15441176470588236,0.15217391304347827,42
2023-12-18,Shelter 2,114,145,21,93,31,119,146,18,101,27,0.18421052631578946,0.15126050420168066,39
2023-12-19,Shelter 2,108,143,28,80,35,117,141,25,92,24,0.25925925925925924,0.21367521367521367,53
2023-12-20,Shelter 2,131,150,28,103,19,119,146,20,99,27,0.21374045801526717,0.16806722689075632,48
2023-12-21,Shelter 2,128,140,27,101,12,125,140,22,103,15,0.2109375,0.176,49
2023-12-22,Shelter 2,112,144,31,81,32,124,150,17,107,26,0.2767857142857143,0.13709677419354838,48
2023-12-23,Shelter 2,132,148,29,103,16,129,140,21,108,11,0.2196969696969697,0.16279069767441862,50
2023-12-24,Shelter 2,103,149,20,83,46,106,148,14,92,42,0.1941747572815534,0.1320754716981132,34
2023-12-25,Shelter 2,121,142,32,89,21,130,145,14,116,15,0.2644628099173554,0.1076923076923077,46
2023-12-26,Shelter 2,101,143,28,73,42,128,142,20,108,14,0.27722772277227725,0.15625,48
2023-12-27,Shelter 2,120,144,27,93,24,112,140,17,95,28,0.225,0.15178571428571427,44
2023-12-28,Shelter 2,117,150,23,94,33,119,146,20,99,27,0.19658119658119658,0.16806722689075632,43
2023-12-29,Shelter 2,116,142,27,89,26,105,141,13,92,36,0.23275862068965517,0.12380952380952381,40
2023-12-30,Shelter 2,108,143,28,80,35,123,141,15,108,18,0.25925925925925924,0.12195121951219512,43
2023-12-31,Shelter 2,138,141,25,113,3,140,141,17,123,1,0.18115942028985507,0.12142857142857143,42
2023-01-01,Shelter 3,101,150,27,74,49,102,146,14,88,44,0.26732673267326734,0.13725490196078433,41
2023-01-02,Shelter 3,133,149,31,102,16,105,145,14,91,40,0.23308270676691728,0.13333333333333333,45
2023-01-03,Shelter 3,140,149,34,106,9,121,144,27,94,23,0.24285714285714285,0.2231404958677686,61
2023-01-04,Shelter 3,101,147,27,74,46,110,140,25,85,30,0.26732673267326734,0.22727272727272727,52
2023-01-05,Shelter 3,127,144,28,99,17,121,150,21,100,29,0.2204724409448819,0.17355371900826447,49
2023-01-06,Shelter 3,124,146,34,90,22,116,143,28,88,27,0.27419354838709675,0.2413793103448276,62
2023-01-07,Shelter 3,133,148,25,108,15,119,146,22,97,27,0.18796992481203006,0.18487394957983194,47
2023-01-08,Shelter 3,120,144,27,93,24,103,145,19,84,42,0.225,0.18446601941747573,46
2023-01-09,Shelter 3,106,144,28,78,38,109,147,18,91,38,0.2641509433962264,0.1651376146788991,46
2023-01-10,Shelter 3,122,145,23,99,23,123,149,20,103,26,0.1885245901639344,0.16260162601626016,43
2023-01-11,Shelter 3,138,148,33,105,10,120,140,19,101,20,0.2391304347826087,0.15833333333333333,52
2023-01-12,Shelter 3,110,142,32,78,32,131,140,18,113,9,0.2909090909090909,0.13740458015267176,50
2023-01-13,Shelter 3,102,140,32,70,38,135,148,17,118,13,0.3137254901960784,0.1259259259259259,49
2023-01-14,Shelter 3,121,145,34,87,24,136,150,25,111,14,0.2809917355371901,0.18382352941176472,59
2023-01-15,Shelter 3,129,142,27,102,13,133,147,15,118,14,0.20930232558139536,0.11278195488721804,42
2023-01-16,Shelter 3,121,140,22,99,19,140,145,18,122,5,0.18181818181818182,0.12857142857142856,40
2023-01-17,Shelter 3,124,140,26,98,16,104,143,21,83,39,0.20967741935483872,0.20192307692307693,47
2023-01-18,Shelter 3,126,140,28,98,14,136,145,24,112,9,0.2222222222222222,0.17647058823529413,52
2023-01-19,Shelter 3,137,142,34,103,5,124,141,17,107,17,0.24817518248175183,0.13709677419354838,51
2023-01-20,Shelter 3,123,142,30,93,19,108,150,18,90,42,0.24390243902439024,0.16666666666666666,48
2023-01-21,Shelter 3,131,149,40,91,18,137,143,21,116,6,0.3053435114503817,0.15328467153284672,61
2023-01-22,Shelter 3,102,149,19,83,47,106,140,20,86,34,0.18627450980392157,0.18867924528301888,39
2023-01-23,Shelter 3,119,142,19,100,23,102,150,25,77,48,0.15966386554621848,0.24509803921568626,44
2023-01-24,Shelter 3,118,145,25,93,27,124,148,18,106,24,0.211864406779661,0.14516129032258066,43
2023-01-25,Shelter 3,116,146,19,97,30,117,149,18,99,32,0.16379310344827586,0.15384615384615385,37
2023-01-26,Shelter 3,124,146,34,90,22,107,142,11,96,35,0.27419354838709675,0.102803738317757,45
2023-01-27,Shelter 3,122,144,29,93,22,138,146,25,113,8,0.23770491803278687,0.18115942028985507,54
2023-01-28,Shelter 3,104,150,43,61,46,110,147,15,95,37,0.41346153846153844,0.13636363636363635,58
2023-01-29,Shelter 3,138,150,30,108,12,104,144,17,87,40,0.21739130434782608,0.16346153846153846,47
2023-01-30,Shelter 3,136,149,37,99,13,129,150,18,111,21,0.27205882352941174,0.13953488372093023,55
2023-01-31,Shelter 3,132,140,25,107,8,110,141,19,91,31,0.1893939393939394,0.17272727272727273,44
2023-02-01,Shelter 3,134,141,29,105,7,116,141,18,98,25,0.21641791044776118,0.15517241379310345,47
2023-02-02,Shelter 3,126,141,37,89,15,122,145,17,105,23,0.29365079365079366,0.13934426229508196,54
2023-02-03,Shelter 3,111,143,26,85,32,108,147,19,89,39,0.23423423423423423,0.17592592592592593,45
2023-02-04,Shelter 3,119,148,27,92,29,126,149,14,112,23,0.226890756302521,0.1111111111111111,41
2023-02-05,Shelter 3,124,148,29,95,24,105,148,14,91,43,0.23387096774193547,0.13333333333333333,43
2023-02-06,Shelter 3,135,143,30,105,8,125,149,20,105,24,0.2222222222222222,0.16,50
2023-02-07,Shelter 3,121,148,33,88,27,109,145,21,88,36,0.2727272727272727,0.1926605504587156,54
2023-02-08,Shelter 3,113,141,26,87,28,111,144,16,95,33,0.23008849557522124,0.14414414414414414,42
2023-02-09,Shelter 3,114,149,33,81,35,133,146,28,105,13,0.2894736842105263,0.21052631578947367,61
2023-02-10,Shelter 3,112,147,27,85,35,134,142,21,113,8,0.24107142857142858,0.15671641791044777,48
2023-02-11,Shelter 3,134,148,32,102,14,134,148,24,110,14,0.23880597014925373,0.1791044776119403,56
2023-02-12,Shelter 3,133,146,24,109,13,113,148,25,88,35,0.18045112781954886,0.22123893805309736,49
2023-02-13,Shelter 3,134,144,42,92,10,101,144,27,74,43,0.31343283582089554,0.26732673267326734,69
2023-02-14,Shelter 3,135,144,21,114,9,103,146,18,85,43,0.15555555555555556,0.17475728155339806,39
2023-02-15,Shelter 3,133,150,28,105,17,103,143,25,78,40,0.21052631578947367,0.24271844660194175,53
2023-02-16,Shelter 3,103,148,31,72,45,100,148,19,81,48,0.30097087378640774,0.19,50
2023-02-17,Shelter 3,103,143,26,77,40,124,144,20,104,20,0.2524271844660194,0.16129032258064516,46
2023-02-18,Shelter 3,139,148,35,104,9,108,140,19,89,32,0.2517985611510791,0.17592592592592593,54
2023-02-19,Shelter 3,103,147,32,71,44,120,149,23,97,29,0.3106796116504854,0.19166666666666668,55
2023-02-20,Shelter 3,123,144,22,101,21,136,140,22,114,4,0.17886178861788618,0.16176470588235295,44
